,Date,Open,High,Low,Close,Adj Close,Volume
46,2017-03-27,139.389999,141.220001,138.619995,140.880005,139.752106,23575100.0
47,2017-03-28,140.910004,144.03999299999995,140.619995,143.800003,142.64871200000005,33374800.0
48,2017-03-29,143.679993,144.490005,143.190002,144.119995,142.966141,29190000.0
49,2017-03-30,144.190002,144.5,143.5,143.929993,142.777664,21207300.0
50,2017-03-31,143.720001,144.270004,143.009995,143.660004,142.509842,19661700.0
51,2017-04-03,143.71000700000005,144.119995,143.050003,143.699997,142.549515,19985700.0
52,2017-04-04,143.25,144.889999,143.169998,144.770004,143.610962,19891400.0
53,2017-04-05,144.220001,145.46000700000005,143.809998,144.020004,142.866959,27717900.0
54,2017-04-06,144.28999299999995,144.520004,143.449997,143.660004,142.509842,21149000.0
55,2017-04-07,143.729996,144.179993,143.270004,143.339996,142.192398,16672200.0
56,2017-04-10,143.600006,143.880005,142.899994,143.169998,142.02375800000004,18933400.0
57,2017-04-11,142.940002,143.350006,140.059998,141.630005,140.496094,30379400.0
58,2017-04-12,141.600006,142.149994,141.009995,141.800003,140.664734,20350000.0
59,2017-04-13,141.910004,142.380005,141.050003,141.050003,139.92073100000002,17822900.0
60,2017-04-17,141.479996,141.880005,140.869995,141.830002,140.69448899999998,16582100.0
61,2017-04-18,141.410004,142.03999299999995,141.110001,141.199997,140.069519,14697500.0
62,2017-04-19,141.880005,142.0,140.449997,140.679993,139.553696,17328400.0
63,2017-04-20,141.220001,142.919998,141.160004,142.440002,141.299591,23319600.0
64,2017-04-21,142.440002,142.679993,141.850006,142.270004,141.130966,17320900.0
65,2017-04-24,143.5,143.949997,143.179993,143.639999,142.48998999999995,17134300.0
66,2017-04-25,143.910004,144.899994,143.869995,144.529999,143.372864,18871500.0
67,2017-04-26,144.470001,144.600006,143.380005,143.679993,142.529663,20041200.0
68,2017-04-27,143.919998,144.160004,143.309998,143.78999299999995,142.638794,14246300.0
69,2017-04-28,144.089996,144.300003,143.270004,143.649994,142.499893,20860400.0
70,2017-05-01,145.100006,147.199997,144.96000700000005,146.580002,145.406448,33602900.0
71,2017-05-02,147.53999299999995,148.089996,146.839996,147.509995,146.32901,45352200.0
72,2017-05-03,145.589996,147.490005,144.270004,147.059998,145.882614,45697000.0
73,2017-05-04,146.520004,147.139999,145.809998,146.529999,145.35685700000005,23371900.0
74,2017-05-05,146.759995,148.979996,146.759995,148.96000700000005,147.76741,27327700.0
75,2017-05-08,149.029999,153.699997,149.029999,153.009995,151.784973,48752400.0
76,2017-05-09,153.869995,154.880005,153.449997,153.990005,152.757141,39130400.0
77,2017-05-10,153.630005,153.940002,152.110001,153.259995,152.032974,25805700.0
78,2017-05-11,152.449997,154.070007,152.309998,153.949997,153.347809,27255100.0
79,2017-05-12,154.699997,156.419998,154.669998,156.100006,155.48941000000005,32527000.0
80,2017-05-15,156.009995,156.649994,155.050003,155.699997,155.090958,26009700.0
81,2017-05-16,155.940002,156.059998,154.720001,155.470001,154.861862,20048500.0
82,2017-05-17,153.600006,154.570007,149.71000700000005,150.25,149.662277,50767700.0
83,2017-05-18,151.270004,153.339996,151.130005,152.53999299999995,151.943314,33568200.0
84,2017-05-19,153.380005,153.979996,152.630005,153.059998,152.461288,26960800.0
85,2017-05-22,154.0,154.580002,152.910004,153.990005,153.38765,22966400.0
86,2017-05-23,154.899994,154.899994,153.309998,153.800003,153.198395,19918900.0
87,2017-05-24,153.839996,154.169998,152.669998,153.339996,152.740189,19178000.0
88,2017-05-25,153.729996,154.350006,153.029999,153.869995,153.268112,19235600.0
89,2017-05-26,154.0,154.240005,153.309998,153.610001,153.00914,21701100.0
90,2017-05-30,153.419998,154.429993,153.330002,153.669998,153.068893,20126900.0
91,2017-05-31,153.970001,154.169998,152.380005,152.759995,152.16246,24451200.0
92,2017-06-01,153.169998,153.330002,152.220001,153.179993,152.580811,16404100.0
93,2017-06-02,153.580002,155.449997,152.889999,155.449997,154.841934,27770700.0
94,2017-06-05,154.339996,154.449997,153.46000700000005,153.929993,153.32788100000005,25331700.0
95,2017-06-06,153.899994,155.809998,153.779999,154.449997,153.845856,26624900.0
96,2017-06-07,155.020004,155.979996,154.479996,155.369995,154.76225300000004,21069600.0
97,2017-06-08,155.25,155.53999299999995,154.399994,154.990005,154.38374299999995,21250800.0
98,2017-06-09,155.190002,155.190002,146.020004,148.979996,148.397247,64882700.0
99,2017-06-12,145.740005,146.089996,142.509995,145.419998,144.85116599999995,72307300.0
100,2017-06-13,147.160004,147.449997,145.149994,146.589996,146.01658600000005,34165400.0
101,2017-06-14,147.5,147.5,143.839996,145.160004,144.592194,31531200.0
102,2017-06-15,143.320007,144.479996,142.21000700000005,144.28999299999995,143.72558600000005,32165400.0
103,2017-06-16,143.779999,144.5,142.199997,142.270004,141.713501,50361100.0
104,2017-06-19,143.660004,146.740005,143.660004,146.339996,145.767578,32541400.0
105,2017-06-20,146.869995,146.869995,144.940002,145.009995,144.44276399999995,24900100.0
106,2017-06-21,145.520004,146.070007,144.610001,145.869995,145.299408,21265800.0
107,2017-06-22,145.770004,146.699997,145.119995,145.630005,145.060364,19106300.0
108,2017-06-23,145.130005,147.160004,145.110001,146.279999,145.707809,35439400.0
109,2017-06-26,147.169998,148.279999,145.380005,145.820007,145.249619,25692400.0
110,2017-06-27,145.009995,146.160004,143.619995,143.729996,143.167786,24761900.0
111,2017-06-28,144.490005,146.110001,143.160004,145.830002,145.259567,22082400.0
112,2017-06-29,144.71000700000005,145.130005,142.279999,143.679993,143.117966,31499400.0
113,2017-06-30,144.449997,144.96000700000005,143.779999,144.020004,143.45665,23024100.0
114,2017-07-03,144.880005,145.300003,143.100006,143.5,142.93868999999995,14258300.0
115,2017-07-05,143.690002,144.78999299999995,142.720001,144.089996,143.526367,21569600.0
116,2017-07-06,143.020004,143.5,142.410004,142.729996,142.17169199999995,24128800.0
117,2017-07-07,142.899994,144.75,142.899994,144.179993,143.61601299999995,19201700.0
118,2017-07-10,144.110001,145.949997,143.369995,145.059998,144.49258400000005,21090600.0
119,2017-07-11,144.729996,145.850006,144.380005,145.529999,144.960739,19781800.0
120,2017-07-12,145.869995,146.179993,144.820007,145.740005,145.169922,24884500.0
121,2017-07-13,145.5,148.490005,145.440002,147.770004,147.191986,25199400.0
122,2017-07-14,147.970001,149.330002,147.330002,149.03999299999995,148.457001,20132100.0
123,2017-07-17,148.820007,150.899994,148.570007,149.559998,148.974976,23793500.0
124,2017-07-18,149.199997,150.130005,148.669998,150.080002,149.49295,17868800.0
125,2017-07-19,150.479996,151.419998,149.949997,151.020004,150.429276,20923000.0
126,2017-07-20,151.5,151.740005,150.190002,150.339996,149.751923,17243700.0
127,2017-07-21,149.990005,150.440002,148.880005,150.270004,149.682205,26252600.0
128,2017-07-24,150.580002,152.440002,149.899994,152.089996,151.495071,21493200.0
129,2017-07-25,151.800003,153.839996,151.800003,152.740005,152.142548,18853900.0
130,2017-07-26,153.350006,153.929993,153.059998,153.46000700000005,152.859726,15781000.0
131,2017-07-27,153.75,153.990005,147.300003,150.559998,149.971069,32476300.0
132,2017-07-28,149.889999,150.229996,149.190002,149.5,148.915207,17213700.0
133,2017-07-31,149.899994,150.330002,148.130005,148.729996,148.148224,19845900.0
134,2017-08-01,149.100006,150.220001,148.410004,150.050003,149.46305800000005,35368600.0
135,2017-08-02,159.279999,159.75,156.160004,157.139999,156.52533,69936800.0
136,2017-08-03,157.050003,157.21000700000005,155.020004,155.570007,154.961472,27097300.0
137,2017-08-04,156.070007,157.399994,155.690002,156.389999,155.77825900000005,20559900.0
138,2017-08-07,157.059998,158.919998,156.669998,158.809998,158.188797,21870300.0
139,2017-08-08,158.600006,161.830002,158.270004,160.080002,159.453827,36205900.0
140,2017-08-09,159.259995,161.270004,159.110001,161.059998,160.429993,26131500.0
141,2017-08-10,159.899994,160.0,154.630005,155.320007,155.320007,40804300.0
142,2017-08-11,156.600006,158.570007,156.070007,157.479996,157.479996,26257100.0
143,2017-08-14,159.320007,160.21000700000005,158.75,159.850006,159.850006,22028200.0
144,2017-08-15,160.660004,162.199997,160.139999,161.600006,161.600006,29465500.0
145,2017-08-16,161.940002,162.509995,160.149994,160.949997,160.949997,27671600.0
146,2017-08-17,160.520004,160.71000700000005,157.839996,157.860001,157.860001,27940600.0
147,2017-08-18,157.860001,159.5,156.720001,157.5,157.5,27428100.0
148,2017-08-21,157.5,157.889999,155.110001,157.21000700000005,157.21000700000005,26368500.0
149,2017-08-22,158.229996,160.0,158.020004,159.779999,159.779999,21604600.0
150,2017-08-23,159.070007,160.470001,158.880005,159.979996,159.979996,19399100.0
151,2017-08-24,160.429993,160.740005,158.550003,159.270004,159.270004,19818900.0
152,2017-08-25,159.649994,160.559998,159.270004,159.860001,159.860001,25480100.0
153,2017-08-28,160.139999,162.0,159.929993,161.470001,161.470001,25966000.0
154,2017-08-29,160.100006,163.119995,160.0,162.910004,162.910004,29516900.0
155,2017-08-30,163.800003,163.889999,162.610001,163.350006,163.350006,27269600.0
156,2017-08-31,163.639999,164.520004,163.479996,164.0,164.0,26785100.0
157,2017-09-01,164.800003,164.940002,163.630005,164.050003,164.050003,16552800.0
